<rossvyaz_news>|2012-11-29|10:44:14|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|Добрый день! Это официальный твиттер-аккаунт Россвязи. Новости о работе ведомства читайте здесь, а также на нашем сайте rossvyaz.ru 
<rossvyaz_news>|2012-11-30|13:16:32|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В почтовое обращение выходят два почтовых блока, посвященные гербам Москвы и Санкт-Петербурга. http://t.co/doEmroH4 #марки #филателия |Москвы|Санкт-Петербурга
<rossvyaz_news>|2012-12-01|09:43:06|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|ГПКС планирует, что победитель открытого конкурса по спутнику «Экспресс-АМУ1» будет определен 29 декабря 2012 http://t.co/eYyEAiPg #космос 
<rossvyaz_news>|2012-12-01|09:46:19|0|0|0|0|0|0|0|1|0|0|0|0|0|2|0|0|Начальная цена контракта, который будет заключен ФГУП «Космическая связь» с производителем «Экспресс-АМУ1», составляет 6,355 млрд.руб. 
<rossvyaz_news>|2012-12-03|10:06:36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|В почтовое обращение выходят четыре почтовые марки «Герои отечественных мультфильмов»  #филателия http://t.co/UoZyW0oh http://t.co/VGG0T1MQ 
<rossvyaz_news>|2012-12-03|12:30:50|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|RT @FGUP_RSVO: ФГУП МГРС выполнит мониторинг воздушных линий связи в трех опытных зонах. http://t.co/KykZO4ul 
<rossvyaz_news>|2012-12-04|11:18:19|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Зам.руководителя В.В.Шелихов открыл семинар «Развитие кадрового потенциала организаций, находящихся в ведении Федерального агентства связи» 
<rossvyaz_news>|2012-12-04|17:49:16|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Еще раз поздравляем подведомственный ФГУП "Космическая связь"- лауреата премией Comnews Awards 2012 http://t.co/mMjgpL66 #ГПКС #award #связь 
<rossvyaz_news>|2012-12-05|12:37:00|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Сотрудники ФГУП "Главный центр специальной связи" прошли обучение по курсу «Процессное управление» http://t.co/VoXxAVQY #ФГУП #связь #ГЦСС 
<rossvyaz_news>|2012-12-06|07:58:54|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Анонсируем сегодняшнее событие в аэропорту Домодедово #почта #связь #авиа следите за обновлениями |Домодедово
<rossvyaz_news>|2012-12-06|10:14:22|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|Новая страница в истории почтовой связи России #ПочтаРоссии #связь http://t.co/xODA2r0g |Новая Гвинея|России
<rossvyaz_news>|2012-12-06|10:53:06|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Торжественная церемония памятного гашения сувенирного конверта #связь #ПочтаРоссии #марки в ММА Домодедово http://t.co/juGMtQ4F |Домодедово
<rossvyaz_news>|2012-12-07|16:39:25|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Завершилось совещание по вопросам имущества ФГУП "Почта России" http://t.co/VEJbxNk5 … #ПочтаРоссии #связь #Росимущество #филиалы 
<rossvyaz_news>|2012-12-08|14:00:48|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Сегодня на #Москва24 в программе #Цифра интервью начальника отдела гос. услуг в сфере подтверждения соответствия В.Б.Крейнделина #связь 
<rossvyaz_news>|2012-12-10|09:27:52|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|Россвязь отменяет часть открытых конкурсов на право оказания универсальных услуг связи http://t.co/7pY3Mx8k #госзакупки #связь #объявление 
<rossvyaz_news>|2012-12-10|09:31:13|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|Открытый конкурс № 325-1 на право оказания УУС на территории Забайкальского края состоится #связь #госзакупки @zabmedia |Забайкальского края
<rossvyaz_news>|2012-12-10|09:31:38|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|RT @FGUP_RSVO: МГРС и ГИПРОСВЯЗЬ подписали меморандум о сотрудничестве http://t.co/LpzbcAu8 
<rossvyaz_news>|2012-12-12|11:04:30|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|С Днём Конституции Российской Федерации! |Российской Федерацией
<rossvyaz_news>|2012-12-13|13:00:31|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|Руководитель Россвязи сегодня примет участие в чествовании лучших почтальонов 2012 года #ПочтаРосии #анонс #award 
<rossvyaz_news>|2012-12-13|13:15:45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|В подведомственном Россвязи СПбГУТ создана базовая кафедры ОАО "Ростелеком" #ВУЗ #Ростелеком #СПбГУТ #связь 
